# provenance: 
label,area_px,centroid_y,centroid_x,equivalent_diameter_px,eccentricity,mean_intensity,bbox_y0,bbox_x0,bbox_y1,bbox_x1,touches_edge,source
1,147,34.74149659863946,434.51020408163265,13.680870333281758,0.9858460044339084,0.2533998346005069,31,417,38,450,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
2,87,40.333333333333336,595.0114942528736,10.524820207108489,0.8904864450415038,0.2335829749830967,36,588,46,603,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
3,101,44.83168316831683,572.5643564356436,11.340070282773887,0.9598909055338777,0.2841344399145798,42,561,49,584,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
4,30,47.166666666666664,623.5333333333333,6.180387232371033,0.5588305802386054,0.23858755555555555,45,621,51,627,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
5,5,48.0,587.0,2.5231325220201604,0.0,0.1676730980392157,47,586,50,589,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
6,128,62.296875,607.5,12.766152972845846,0.41806205697948257,0.24539635723039208,56,602,69,614,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
7,79,82.67088607594937,732.6455696202531,10.02925341359355,0.9158448519653097,0.253157240009928,78,726,88,741,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
8,66,93.71212121212122,754.469696969697,9.166995688475081,0.9821324279197148,0.23786692810457516,88,745,101,763,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
9,160,106.20625,388.475,14.27299292922217,0.15675274640775155,0.2460799068627451,99,382,114,396,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
10,5,102.0,770.0,2.5231325220201604,0.0,0.22011741176470584,101,769,104,772,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
11,53,111.67924528301887,663.3584905660377,8.214724333230155,0.321357329032577,0.2276124454310025,108,660,116,668,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
12,161,126.36024844720497,547.5776397515529,14.317526556719258,0.31500204279114014,0.2507485227134332,120,541,134,555,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
13,81,154.4814814814815,417.81481481481484,10.155412503859614,0.23554372486749425,0.2418490292907286,150,413,160,423,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
14,139,203.5179856115108,462.0143884892086,13.303394180365686,0.3101593025044091,0.236290221469883,197,456,211,469,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
15,179,210.07262569832403,297.9608938547486,15.09668435477122,0.22694641667304752,0.24448309782013364,203,291,218,306,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
16,136,228.55882352941177,393.6397058823529,13.159049284959082,0.2627774807886173,0.23725312860438297,222,388,236,401,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
17,138,239.82608695652175,606.9782608695652,13.255453865237978,0.27526142999535597,0.23247879795396414,234,601,247,614,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
18,126,242.21428571428572,907.968253968254,12.666024736934256,0.5291369589022967,0.3016063149704326,235,901,251,915,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
19,128,243.1171875,271.0859375,12.766152972845846,0.2794558915160179,0.2376961948529412,237,265,250,278,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
20,122,253.41803278688525,491.4344262295082,12.463355264843006,0.25528279583199626,0.2509225200900032,248,486,260,498,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
21,86,253.59302325581396,153.19767441860466,10.464157913908982,0.323133832507138,0.2251865845873233,249,148,259,159,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
22,145,259.29655172413794,448.53793103448277,13.58748446131949,0.22139916448167413,0.24602920892494937,253,442,267,456,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
23,167,261.4670658682635,235.11976047904193,14.581872443920643,0.2870100630542586,0.23533344839732298,254,228,269,243,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
24,118,264.60169491525426,578.6186440677966,12.257335203001883,0.24858426967311567,0.24126616151545366,259,573,272,585,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
25,152,269.2894736842105,651.3815789473684,13.911592676604096,0.23545252852016504,0.23424407378740975,263,645,277,659,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
26,47,271.9148936170213,930.4042553191489,7.735777827895049,0.9258942062240335,0.24791473508552359,268,926,278,936,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
27,146,283.4657534246575,643.4657534246576,13.63425735166143,0.150107286326275,0.2383952618855761,277,637,291,651,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
28,145,285.1034482758621,326.88965517241377,13.58748446131949,0.22804600965910543,0.23533049357674107,279,320,293,334,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
29,136,287.83088235294116,455.2352941176471,13.159049284959082,0.26307974339892853,0.2438279296424452,282,449,295,462,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
30,47,289.59574468085106,939.1702127659574,7.735777827895049,0.9679475074397894,0.2652604255319149,284,934,296,945,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
31,126,290.5079365079365,752.1428571428571,12.666024736934256,0.31176616378437333,0.22495154995331465,285,746,297,759,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
32,173,300.7976878612717,279.09248554913296,14.841510746523857,0.19821295127372945,0.23083026408251156,294,272,309,287,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
33,141,304.15602836879435,639.177304964539,13.398760233979036,0.2845427644887578,0.23959445974134333,298,633,312,646,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
34,105,305.8095238095238,574.8666666666667,11.562445770562215,0.2366380506113123,0.23005653408029883,300,570,312,581,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
35,140,308.10714285714283,209.04285714285714,13.351162356249091,0.16537864733343954,0.2349173137254902,302,203,315,216,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
36,93,312.76344086021504,559.3978494623656,10.881694613449236,0.38625721478970293,0.23751186169091298,308,555,319,565,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
37,116,314.9396551724138,481.11206896551727,12.153015559492998,0.3082503105583013,0.23615064232589586,309,476,322,488,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
38,99,318.8989898989899,464.3333333333333,11.227230955528665,0.13967048159510026,0.24220242424242414,314,459,325,470,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
39,120,333.5,529.5,12.360774464742066,0.0,0.23778137908496724,328,524,340,536,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
40,107,337.60747663551405,436.94392523364485,11.67204486311899,0.2401096255945463,0.23819806487080816,332,431,344,443,False,/Users/samgreenberg/Documents/Blenny/example_plates/PXL_20251002_031302811.jpg
