# provenance: 
label,area_px,centroid_y,centroid_x,equivalent_diameter_px,eccentricity,mean_intensity,bbox_y0,bbox_x0,bbox_y1,bbox_x1,touches_edge,source
1,8,19.0,234.5,3.1915382432114616,0.5773502691896258,0.4065123529411765,18,233,21,237,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
2,153,44.908496732026144,162.00653594771242,13.957279475043833,0.3148096564959432,0.46897361271305904,38,155,52,170,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
3,160,59.45,117.9375,14.27299292922217,0.20607467339582491,0.449486762254902,53,111,67,126,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
4,61,56.721311475409834,235.86885245901638,8.812923024107548,0.2765076779006516,0.43237290260366434,53,232,62,241,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
5,149,69.38926174496645,183.84563758389262,13.773623058786647,0.4693930679655751,0.438562752993815,63,177,77,192,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
6,54,74.14814814814815,116.5,8.291859587312052,0.32969272360287405,0.40686943355119837,71,113,79,121,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
7,217,83.42857142857143,174.41935483870967,16.622063085174787,0.7816150068630107,0.4401102665582362,77,164,91,185,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
8,279,90.78136200716845,190.45878136200716,18.847647942942654,0.9146629095254871,0.43523963876590066,77,183,107,199,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
9,113,91.20353982300885,294.11504424778764,11.994835078277376,0.5290969134843727,0.42605044941870557,86,289,98,301,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
10,52,91.0,217.26923076923077,8.136857890256438,0.2957608365389585,0.4088498114630467,87,214,96,222,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
11,58,93.15517241379311,151.18965517241378,8.593479713983122,0.42992377241101837,0.3977087018255578,89,147,98,156,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
12,153,96.32679738562092,111.71895424836602,13.957279475043833,0.30254835046073075,0.43690339869281036,90,105,104,119,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
13,115,95.61739130434782,205.45217391304348,12.100518486599809,0.18021459507796653,0.44079100767263435,90,200,102,212,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
14,104,99.00961538461539,130.05769230769232,11.507254783503184,0.45431554622570797,0.3754999849170438,94,125,105,137,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
15,14,99.78571428571429,168.64285714285714,4.222008245644752,0.6292889820590859,0.3768657983193278,98,167,103,171,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
16,219,110.4703196347032,72.27853881278538,16.698486766680407,0.24360466426730956,0.4525588199480705,103,64,119,81,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
17,363,117.31404958677686,114.59779614325069,21.498510523728477,0.8780534069024548,0.40347475071571326,105,100,130,130,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
18,20,108.3,144.85,5.046265044040321,0.567586589848995,0.3800499607843137,106,143,112,148,False,/Users/samgreenberg/Documents/Blenny/example_plates/Example of a spread plate.jpg
